,Car_Name,Year,Selling_Price,Present_Price,Kms_Driven,Fuel_Type,Seller_Type,Transmission,Owner,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,Make,Model,Price,Kilometer,Fuel Type,Location,Color,Seller Type,Engine,Max Power,Max Torque,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity
10041,,,,,,,,,,Mercedes-Benz New C-Class C 250 CDI Elegance,2011.0,1000000.0,90000.0,Diesel,Dealer,Automatic,First Owner,14.94 kmpl,2143 CC,204 bhp,500Nm@ 1600-1800rpm,5.0,,,,,,,,,,,,,,,,,
10042,,,,,,,,,,Hyundai i10 Sportz 1.2,2013.0,291000.0,37000.0,Petrol,Dealer,Manual,First Owner,20.36 kmpl,1197 CC,78.9 bhp,111.8Nm@ 4000rpm,5.0,,,,,,,,,,,,,,,,,
10043,,,,,,,,,,Maruti Baleno Delta 1.2,2017.0,600000.0,34000.0,Petrol,Dealer,Manual,Second Owner,21.4 kmpl,1197 CC,83.1 bhp,115Nm@ 4000rpm,5.0,,,,,,,,,,,,,,,,,
10044,,,,,,,,,,Hyundai Verna SX,2012.0,355000.0,60000.0,Petrol,Dealer,Manual,First Owner,17.7 kmpl,1497 CC,113.42 bhp,144.15nm@ 4500rpm,5.0,,,,,,,,,,,,,,,,,
10045,,,,,,,,,,Hyundai i10 Magna,2010.0,225000.0,50000.0,Petrol,Dealer,Manual,First Owner,20.36 kmpl,1197 CC,78.9 bhp,111.7Nm@ 4000rpm,5.0,,,,,,,,,,,,,,,,,
10046,,,,,,,,,,Chevrolet Enjoy 1.4 LTZ 7,2013.0,350000.0,37000.0,Petrol,Dealer,Manual,First Owner,13.7 kmpl,1399 CC,98.79 bhp,131Nm@ 4400rpm,7.0,,,,,,,,,,,,,,,,,
10047,,,,,,,,,,Maruti Alto 800 LXI,2012.0,200000.0,38000.0,Petrol,Dealer,Manual,Second Owner,24.7 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5.0,,,,,,,,,,,,,,,,,
10048,,,,,,,,,,Ford Figo Aspire Facelift,2017.0,600000.0,40000.0,Diesel,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
10049,,,,,,,,,,Hyundai Verna SX Opt,2012.0,434999.0,57000.0,Petrol,Dealer,Manual,First Owner,17.7 kmpl,1497 CC,113.42 bhp,144.15nm@ 4500rpm,5.0,,,,,,,,,,,,,,,,,
10050,,,,,,,,,,Hyundai i20 1.2 Sportz,2014.0,440000.0,62200.0,Petrol,Dealer,Manual,First Owner,17.0 kmpl,1197 CC,80 bhp,"11.4 kgm at 4,000 rpm",5.0,,,,,,,,,,,,,,,,,
10051,,,,,,,,,,Maruti Ritz VDi,2013.0,390000.0,77000.0,Diesel,Dealer,Manual,First Owner,21.1 kmpl,1248 CC,73.9 bhp,113Nm@ 4500rpm,5.0,,,,,,,,,,,,,,,,,
10052,,,,,,,,,,Maruti 800 Std,1997.0,50000.0,110000.0,Petrol,Individual,Manual,Second Owner,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm,4.0,,,,,,,,,,,,,,,,,
10053,,,,,,,,,,Maruti Swift Dzire 1.2 Vxi BSIV,2012.0,450000.0,30000.0,Petrol,Individual,Manual,First Owner,17.5 kmpl,1197 CC,85.8 bhp,114Nm@ 4000rpm,5.0,,,,,,,,,,,,,,,,,
10054,,,,,,,,,,Maruti Alto LXi BSIII,2009.0,125000.0,60000.0,Petrol,Individual,Manual,Third Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5.0,,,,,,,,,,,,,,,,,
10055,,,,,,,,,,Mahindra Scorpio S4 9 Seater,2014.0,999000.0,25000.0,Diesel,Individual,Manual,First Owner,15.4 kmpl,2179 CC,120 bhp,280Nm@ 1800-2800rpm,9.0,,,,,,,,,,,,,,,,,
10056,,,,,,,,,,Tata Sumo EX TC,2005.0,225000.0,188000.0,Diesel,Individual,Manual,First Owner,12.3 kmpl,1948 CC,90 bhp,"190@ 21,800(kgm@ rpm)",7.0,,,,,,,,,,,,,,,,,
10057,,,,,,,,,,Maruti Alto STD,2010.0,85000.0,150000.0,Petrol,Individual,Manual,Third Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5.0,,,,,,,,,,,,,,,,,
10058,,,,,,,,,,Hyundai EON Sportz,2012.0,150000.0,40000.0,Petrol,Individual,Manual,First Owner,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5.0,,,,,,,,,,,,,,,,,
10059,,,,,,,,,,Renault Duster Adventure Edition,2014.0,500000.0,120000.0,Diesel,Individual,Manual,First Owner,19.01 kmpl,1461 CC,108.45 bhp,248Nm@ 2250rpm,5.0,,,,,,,,,,,,,,,,,
10060,,,,,,,,,,Hyundai i10 Sportz Option,2011.0,220000.0,70000.0,Petrol,Individual,Manual,Third Owner,20.36 kmpl,1197 CC,78.9 bhp,111.8Nm@ 4000rpm,5.0,,,,,,,,,,,,,,,,,
10061,,,,,,,,,,Mahindra Scorpio S4 9 Seater,2014.0,999000.0,25000.0,Diesel,Individual,Manual,First Owner,15.4 kmpl,2179 CC,120 bhp,280Nm@ 1800-2800rpm,9.0,,,,,,,,,,,,,,,,,
10062,,,,,,,,,,Hyundai Creta 1.4 CRDi Base,2017.0,957000.0,60000.0,Diesel,Individual,Manual,First Owner,21.38 kmpl,1396 CC,88.7 bhp,219.7Nm@ 1500-2750rpm,5.0,,,,,,,,,,,,,,,,,
10063,,,,,,,,,,Toyota Innova 2.5 G4 Diesel 7-seater,2006.0,1050000.0,250000.0,Diesel,Individual,Manual,First Owner,12.8 kmpl,2494 CC,102 bhp,20.4@ 1400-3400(kgm@ rpm),7.0,,,,,,,,,,,,,,,,,
10064,,,,,,,,,,Datsun RediGO 1.0 S,2018.0,320000.0,35000.0,Petrol,Individual,Manual,First Owner,22.5 kmpl,999 CC,67 bhp,91Nm@ 4250rpm,5.0,,,,,,,,,,,,,,,,,
10065,,,,,,,,,,Maruti Alto K10 VXI,2016.0,300000.0,15000.0,Petrol,Individual,Manual,First Owner,23.95 kmpl,998 CC,67.05 bhp,90Nm@ 3500rpm,5.0,,,,,,,,,,,,,,,,,
10066,,,,,,,,,,Maruti Swift VDi BSIII W/ ABS,2010.0,270000.0,98000.0,Diesel,Individual,Manual,First Owner,17.8 kmpl,1248 CC,75 bhp,190Nm@ 2000rpm,5.0,,,,,,,,,,,,,,,,,
10067,,,,,,,,,,Hyundai Accent Executive,2011.0,170000.0,62000.0,Petrol,Individual,Manual,Third Owner,16.36 kmpl,1495 CC,93.7 bhp,124.6Nm@ 3500rpm,5.0,,,,,,,,,,,,,,,,,
10068,,,,,,,,,,Chevrolet Cruze LTZ,2010.0,270000.0,90000.0,Diesel,Individual,Manual,Second Owner,18.3 kmpl,1991 CC,147.9 bhp,327Nm@ 2600rpm,5.0,,,,,,,,,,,,,,,,,
10069,,,,,,,,,,Chevrolet Beat LS,2013.0,140000.0,110000.0,Petrol,Individual,Manual,Second Owner,18.6 kmpl,1199 CC,79.4 bhp,108Nm@ 4400rpm,5.0,,,,,,,,,,,,,,,,,
10070,,,,,,,,,,Hyundai i10 Magna,2010.0,170000.0,90000.0,Petrol,Individual,Manual,Third Owner,20.36 kmpl,1197 CC,78.9 bhp,111.7Nm@ 4000rpm,5.0,,,,,,,,,,,,,,,,,
10071,,,,,,,,,,Mahindra Marazzo M8,2019.0,1450000.0,10000.0,Diesel,Individual,Manual,First Owner,17.3 kmpl,1497 CC,121 bhp,300Nm@ 1750-2500rpm,7.0,,,,,,,,,,,,,,,,,
10072,,,,,,,,,,Mahindra XUV300 W8 Option Diesel BSIV,2019.0,1200000.0,25000.0,Diesel,Individual,Manual,First Owner,20.0 kmpl,1497 CC,115 bhp,300Nm@ 1500-2500rpm,5.0,,,,,,,,,,,,,,,,,
10073,,,,,,,,,,Hyundai Elite i20 Sportz Plus Diesel,2019.0,834000.0,13000.0,Diesel,Individual,Manual,First Owner,22.54 kmpl,1396 CC,88.76 bhp,224nm@ 1500-2750rpm,5.0,,,,,,,,,,,,,,,,,
10074,,,,,,,,,,Tata Tiago 1.05 Revotorq XT,2017.0,450000.0,80000.0,Diesel,Individual,Manual,First Owner,27.28 kmpl,1047 CC,69 bhp,140Nm@ 1800-3000rpm,5.0,,,,,,,,,,,,,,,,,
10075,,,,,,,,,,Volkswagen Polo 1.5 TDI Comfortline,2014.0,575000.0,40000.0,Diesel,Individual,Manual,Third Owner,20.14 kmpl,1498 CC,88.8 bhp,230Nm@ 1500-2500rpm,5.0,,,,,,,,,,,,,,,,,
10076,,,,,,,,,,Maruti Swift Dzire ZDI Plus,2019.0,900000.0,20000.0,Diesel,Individual,Manual,First Owner,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm,5.0,,,,,,,,,,,,,,,,,
10077,,,,,,,,,,Maruti 800 AC LPG,2008.0,149000.0,87540.0,LPG,Individual,Manual,Third Owner,16.6 km/kg,796 CC,35.5 bhp,"5.7@ 2,500(kgm@ rpm)",5.0,,,,,,,,,,,,,,,,,
10078,,,,,,,,,,Chevrolet Spark 1.0 PS LPG,2007.0,100000.0,84000.0,LPG,Individual,Manual,Third Owner,16.0 km/kg,995 CC,60 bhp,88.4Nm@ 4200rpm,5.0,,,,,,,,,,,,,,,,,
10079,,,,,,,,,,Skoda Fabia 1.2L Diesel Elegance,2011.0,325000.0,160000.0,Diesel,Individual,Manual,Third Owner,20.86 kmpl,1199 CC,75 bhp,180Nm@ 2000rpm,5.0,,,,,,,,,,,,,,,,,
10080,,,,,,,,,,Volkswagen Vento Diesel Comfortline,2012.0,400000.0,100000.0,Diesel,Individual,Manual,Second Owner,20.54 kmpl,1598 CC,103.6 bhp,250Nm@ 1500-2500rpm,5.0,,,,,,,,,,,,,,,,,
10081,,,,,,,,,,Hyundai EON 1.0 Era Plus,2017.0,250000.0,35000.0,Petrol,Individual,Manual,Second Owner,20.3 kmpl,998 CC,68.05 bhp,94.14Nm@ 3500rpm,5.0,,,,,,,,,,,,,,,,,
10082,,,,,,,,,,Chevrolet Optra Magnum 1.6 LT Petrol,2010.0,225000.0,60000.0,Petrol,Individual,Manual,Second Owner,12.9 kmpl,1598 CC,102.5 bhp,148Nm@ 4000rpm,5.0,,,,,,,,,,,,,,,,,
10083,,,,,,,,,,Ford Fiesta Classic 1.4 Duratorq LXI,2012.0,300000.0,70000.0,Diesel,Individual,Manual,First Owner,18.6 kmpl,1388 CC,67 bhp,160Nm@ 2000rpm,5.0,,,,,,,,,,,,,,,,,
10084,,,,,,,,,,Fiat Avventura Power Up 1.3 Emotion,2015.0,459999.0,60000.0,Diesel,Individual,Manual,Second Owner,20.5 kmpl,1248 CC,91.72 bhp,209Nm@ 2000rpm,5.0,,,,,,,,,,,,,,,,,
10085,,,,,,,,,,Ford EcoSport 1.5 TDCi Titanium Plus BSIV,2016.0,825000.0,35000.0,Diesel,Individual,Manual,Second Owner,22.77 kmpl,1498 CC,98.59 bhp,205Nm@ 1750-3250rpm,5.0,,,,,,,,,,,,,,,,,
10086,,,,,,,,,,Tata Indica Vista Aqua 1.3 Quadrajet BSIV,2012.0,150000.0,231438.0,Diesel,Individual,Manual,Second Owner,18.4 kmpl,1248 CC,75 bhp,190 Nm at 1750 rpm ,5.0,,,,,,,,,,,,,,,,,
10087,,,,,,,,,,Maruti Baleno Alpha 1.3,2016.0,710000.0,71000.0,Diesel,Individual,Manual,First Owner,27.39 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5.0,,,,,,,,,,,,,,,,,
10088,,,,,,,,,,Maruti Swift 1.3 ZXI,2008.0,200000.0,90000.0,Petrol,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
10089,,,,,,,,,,Maruti Ritz VDi,2016.0,425000.0,70000.0,Diesel,Individual,Manual,First Owner,23.2 kmpl,1248 CC,73.94 bhp,190Nm@ 2000rpm,5.0,,,,,,,,,,,,,,,,,
10090,,,,,,,,,,Maruti 800 Std,2007.0,45000.0,80000.0,Petrol,Individual,Manual,First Owner,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm,4.0,,,,,,,,,,,,,,,,,
10091,,,,,,,,,,Mahindra Bolero SLX 2WD BSIII,2011.0,380000.0,239451.0,Diesel,Individual,Manual,Second Owner,13.6 kmpl,2523 CC,63 bhp,180 Nm at 1440-1500rpm,7.0,,,,,,,,,,,,,,,,,
10092,,,,,,,,,,Mahindra Marshal DI,2000.0,150000.0,50000.0,Diesel,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
10093,,,,,,,,,,Maruti Ritz VDi,2009.0,240000.0,90000.0,Diesel,Individual,Manual,First Owner,21.1 kmpl,1248 CC,73.9 bhp,113Nm@ 4500rpm,5.0,,,,,,,,,,,,,,,,,
10094,,,,,,,,,,Hyundai Creta 1.6 CRDi SX,2016.0,1150000.0,154000.0,Diesel,Individual,Manual,First Owner,19.67 kmpl,1582 CC,126.2 bhp,259.9Nm@ 1900-2750rpm,5.0,,,,,,,,,,,,,,,,,
10095,,,,,,,,,,Renault Duster 110PS Diesel RxZ Plus,2013.0,520000.0,109000.0,Diesel,Individual,Manual,Second Owner,19.64 kmpl,1461 CC,108.45 bhp,245Nm@ 1750rpm,5.0,,,,,,,,,,,,,,,,,
10096,,,,,,,,,,Maruti Swift Dzire VDI,2016.0,675000.0,120000.0,Diesel,Individual,Manual,Second Owner,26.59 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5.0,,,,,,,,,,,,,,,,,
10097,,,,,,,,,,Tata Indica DLS,2006.0,170000.0,77000.0,Diesel,Individual,Manual,First Owner,,,,,,,,,,,,,,,,,,,,,,
10098,,,,,,,,,,Maruti Wagon R LXI CNG,2012.0,297000.0,100000.0,CNG,Individual,Manual,Third Owner,26.2 km/kg,998 CC,58.2 bhp,77Nm@ 3500rpm,5.0,,,,,,,,,,,,,,,,,
10099,,,,,,,,,,Tata New Safari DICOR 2.2 LX 4x2,2009.0,250000.0,110000.0,Diesel,Individual,Manual,First Owner,11.57 kmpl,2179 CC,138.1 bhp,320Nm@ 1700-2700rpm,7.0,,,,,,,,,,,,,,,,,
10100,,,,,,,,,,Hyundai Accent CRDi,2005.0,200000.0,200000.0,Diesel,Individual,Manual,Second Owner,13.1 kmpl,1493 CC,82 bhp,187Nm@ 2500rpm,5.0,,,,,,,,,,,,,,,,,
10101,,,,,,,,,,Maruti Swift VDI BSIV,2008.0,225000.0,120000.0,Diesel,Individual,Manual,Fourth & Above Owner,,,,,,,,,,,,,,,,,,,,,,
10102,,,,,,,,,,Maruti Wagon R Stingray VXI,2016.0,380000.0,39000.0,Petrol,Individual,Manual,Third Owner,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5.0,,,,,,,,,,,,,,,,,
10103,,,,,,,,,,Maruti 800 AC,2005.0,40000.0,96000.0,Petrol,Individual,Manual,Fourth & Above Owner,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm,4.0,,,,,,,,,,,,,,,,,
10104,,,,,,,,,,Volkswagen Vento Konekt Diesel Highline,2014.0,575000.0,90000.0,Diesel,Individual,Manual,First Owner,20.54 kmpl,1598 CC,103.6 bhp,250Nm@ 1500-2500rpm,5.0,,,,,,,,,,,,,,,,,
10105,,,,,,,,,,Maruti Swift Vdi BSIII,2010.0,300000.0,135000.0,Diesel,Individual,Manual,Second Owner,17.8 kmpl,1248 CC,75 bhp,190Nm@ 2000rpm,5.0,,,,,,,,,,,,,,,,,
10106,,,,,,,,,,Tata Tiago 1.05 Revotorq XE,2018.0,450000.0,90000.0,Diesel,Individual,Manual,First Owner,27.28 kmpl,1047 CC,69 bhp,140Nm@ 1800-3000rpm,5.0,,,,,,,,,,,,,,,,,
10107,,,,,,,,,,Maruti 800 Std MPFi,2003.0,45000.0,90000.0,Petrol,Individual,Manual,Fourth & Above Owner,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm,4.0,,,,,,,,,,,,,,,,,
10108,,,,,,,,,,Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,2010.0,950000.0,426000.0,Diesel,Individual,Manual,First Owner,12.8 kmpl,2494 CC,102 bhp,20.4@ 1400-3400(kgm@ rpm),7.0,,,,,,,,,,,,,,,,,
10109,,,,,,,,,,Maruti Swift Dzire VDI,2017.0,745000.0,35000.0,Diesel,Individual,Manual,First Owner,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm,5.0,,,,,,,,,,,,,,,,,
10110,,,,,,,,,,Hyundai Xcent 1.1 CRDi S,2016.0,509999.0,120000.0,Diesel,Individual,Manual,First Owner,24.4 kmpl,1120 CC,71 bhp,180.4Nm@ 1750-2500rpm,5.0,,,,,,,,,,,,,,,,,
10111,,,,,,,,,,Hyundai i10 Magna,2009.0,142000.0,110000.0,Petrol,Individual,Manual,First Owner,20.36 kmpl,1197 CC,78.9 bhp,111.7Nm@ 4000rpm,5.0,,,,,,,,,,,,,,,,,
10112,,,,,,,,,,Maruti A-Star Vxi,2009.0,185000.0,50000.0,Petrol,Individual,Manual,First Owner,19.0 kmpl,998 CC,66.1 bhp,90Nm@ 3500rpm,5.0,,,,,,,,,,,,,,,,,
10113,,,,,,,,,,Fiat Linea Emotion (Diesel),2012.0,300000.0,77000.0,Diesel,Individual,Manual,First Owner,20.4 kmpl,1248 CC,91.7 bhp,209Nm@ 2000rpm,5.0,,,,,,,,,,,,,,,,,
10114,,,,,,,,,,Honda City 2017-2020 GXi,2007.0,210000.0,120000.0,Petrol,Individual,Manual,Second Owner,17.7 kmpl,1497 CC,78 bhp,"12.7@ 2,700(kgm@ rpm)",5.0,,,,,,,,,,,,,,,,,
10115,,,,,,,,,,Hyundai Verna Xi (Petrol),2008.0,260000.0,120000.0,Petrol,Individual,Manual,Second Owner,13.9 kmpl,1599 CC,103.2 bhp,"14.9@ 3,000(kgm@ rpm)",5.0,,,,,,,,,,,,,,,,,
10116,,,,,,,,,,Maruti Swift Dzire LDI,2013.0,430000.0,190000.0,Diesel,Individual,Manual,Second Owner,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5.0,,,,,,,,,,,,,,,,,
10117,,,,,,,,,,Mahindra Scorpio SLE BSIII,2013.0,600000.0,110000.0,Diesel,Individual,Manual,Second Owner,12.05 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,8.0,,,,,,,,,,,,,,,,,
10118,,,,,,,,,,Ford Figo Petrol EXI,2010.0,400000.0,30000.0,Petrol,Individual,Manual,First Owner,15.6 kmpl,1196 CC,70 bhp,102Nm@ 4000rpm,5.0,,,,,,,,,,,,,,,,,
10119,,,,,,,,,,Hyundai Verna 1.4 CRDi,2012.0,400000.0,182000.0,Diesel,Individual,Manual,Second Owner,24.8 kmpl,1396 CC,88.7 bhp,219.7Nm@ 1750-2750rpm,5.0,,,,,,,,,,,,,,,,,
10120,,,,,,,,,,Maruti Swift Dzire VDI,2017.0,669000.0,60000.0,Diesel,Individual,Manual,First Owner,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm,5.0,,,,,,,,,,,,,,,,,
10121,,,,,,,,,,Hyundai Xcent 1.2 VTVT S,2019.0,509999.0,40000.0,Petrol,Individual,Manual,First Owner,20.14 kmpl,1197 CC,81.86 bhp,113.75nm@ 4000rpm,5.0,,,,,,,,,,,,,,,,,
10122,,,,,,,,,,Hyundai i20 Asta Option 1.4 CRDi,2016.0,616000.0,112000.0,Diesel,Individual,Manual,First Owner,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm,5.0,,,,,,,,,,,,,,,,,
10123,,,,,,,,,,Mahindra Scorpio SLE BSIII,2013.0,530000.0,80000.0,Diesel,Individual,Manual,Second Owner,12.05 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,8.0,,,,,,,,,,,,,,,,,
10124,,,,,,,,,,Hyundai Verna CRDi SX,2010.0,190000.0,90000.0,Diesel,Individual,Manual,Second Owner,16.8 kmpl,1493 CC,110 bhp,"24@ 1,900-2,750(kgm@ rpm)",5.0,,,,,,,,,,,,,,,,,
10125,,,,,,,,,,Honda City i DTEC VX,2015.0,700000.0,140000.0,Diesel,Individual,Manual,Second Owner,25.1 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5.0,,,,,,,,,,,,,,,,,
10126,,,,,,,,,,Tata Sumo MKII CX BS IV,2012.0,250000.0,188000.0,Diesel,Individual,Manual,Second Owner,14.0 kmpl,2179 CC,120 bhp,"250 Nm at 1,500-3,000 rpm",8.0,,,,,,,,,,,,,,,,,
10127,,,,,,,,,,Hyundai i10 Magna,2014.0,225000.0,60000.0,Petrol,Individual,Manual,Second Owner,20.36 kmpl,1197 CC,78.9 bhp,111.7Nm@ 4000rpm,5.0,,,,,,,,,,,,,,,,,
10128,,,,,,,,,,Hyundai Grand i10 1.2 Kappa Magna BSIV,2017.0,470000.0,30000.0,Petrol,Individual,Manual,First Owner,18.9 kmpl,1197 CC,81.86 bhp,113.75nm@ 4000rpm,5.0,,,,,,,,,,,,,,,,,
10129,,,,,,,,,,Maruti Vitara Brezza ZDi Plus,2019.0,900000.0,40000.0,Diesel,Individual,Manual,First Owner,24.3 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5.0,,,,,,,,,,,,,,,,,
10130,,,,,,,,,,Chevrolet Beat Diesel LS,2013.0,170000.0,70000.0,Diesel,Individual,Manual,First Owner,25.44 kmpl,936 CC,57.6 bhp,150Nm@ 1750rpm,5.0,,,,,,,,,,,,,,,,,
10131,,,,,,,,,,Tata Indigo CS LX (TDI) BS III,2013.0,140000.0,100000.0,Diesel,Individual,Manual,First Owner,19.09 kmpl,1396 CC,69 bhp,135Nm@ 2500rpm,5.0,,,,,,,,,,,,,,,,,
10132,,,,,,,,,,Chevrolet Spark 1.0 PS,2011.0,95000.0,44000.0,Petrol,Individual,Manual,Second Owner,16.0 kmpl,995 CC,63 bhp,90.3Nm@ 4200rpm,5.0,,,,,,,,,,,,,,,,,
10133,,,,,,,,,,Maruti Ritz LXi,2016.0,280000.0,110000.0,Petrol,Individual,Manual,Second Owner,18.5 kmpl,1197 CC,85.80 bhp,114Nm@ 4000rpm,5.0,,,,,,,,,,,,,,,,,
10134,,,,,,,,,,Mahindra Scorpio 2009-2014 VLX 2WD 7S BSIV,2012.0,470000.0,215000.0,Diesel,Individual,Manual,First Owner,12.05 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,7.0,,,,,,,,,,,,,,,,,
10135,,,,,,,,,,Hyundai EON Era,2011.0,129000.0,80000.0,Petrol,Individual,Manual,Second Owner,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5.0,,,,,,,,,,,,,,,,,
10136,,,,,,,,,,Chevrolet Beat Diesel LT,2012.0,165000.0,70000.0,Diesel,Individual,Manual,Second Owner,25.44 kmpl,936 CC,57.6 bhp,150Nm@ 1750rpm,5.0,,,,,,,,,,,,,,,,,
10137,,,,,,,,,,Hyundai i20 Active 1.2 S,2016.0,600000.0,25000.0,Petrol,Individual,Manual,First Owner,17.19 kmpl,1197 CC,81.86 bhp,114.73Nm@ 4000rpm,5.0,,,,,,,,,,,,,,,,,
10138,,,,,,,,,,Maruti Wagon R VXI BSIII,2012.0,260000.0,31000.0,Petrol,Individual,Manual,First Owner,18.9 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5.0,,,,,,,,,,,,,,,,,
10139,,,,,,,,,,Maruti Wagon R VXI,2005.0,70000.0,50000.0,Petrol,Individual,Manual,Third Owner,18.9 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5.0,,,,,,,,,,,,,,,,,
10140,,,,,,,,,,Hyundai i20 Asta 1.2,2015.0,515000.0,120000.0,Petrol,Individual,Manual,Second Owner,18.6 kmpl,1197 CC,81.83 bhp,114.7Nm@ 4000rpm,5.0,,,,,,,,,,,,,,,,,
10141,,,,,,,,,,Ford Figo Diesel LXI,2012.0,225000.0,60000.0,Diesel,Individual,Manual,First Owner,20.0 kmpl,1399 CC,68 bhp,160Nm@ 2000rpm,5.0,,,,,,,,,,,,,,,,,
10142,,,,,,,,,,Maruti Swift Dzire LDi,2011.0,270000.0,60000.0,Diesel,Individual,Manual,Second Owner,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5.0,,,,,,,,,,,,,,,,,
10143,,,,,,,,,,Tata Safari DICOR 2.2 EX 4x2,2011.0,225000.0,110000.0,Diesel,Individual,Manual,Third Owner,13.93 kmpl,2179 CC,138.03 bhp,320Nm@ 1700-2700rpm,7.0,,,,,,,,,,,,,,,,,
10144,,,,,,,,,,Hyundai Verna 1.6 SX CRDi (O),2012.0,459999.0,70000.0,Diesel,Individual,Manual,First Owner,22.32 kmpl,1582 CC,126.32 bhp,259.8Nm@ 1900-2750rpm,5.0,,,,,,,,,,,,,,,,,
10145,,,,,,,,,,Maruti Alto LX,2009.0,115999.0,110000.0,Petrol,Individual,Manual,Second Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5.0,,,,,,,,,,,,,,,,,
10146,,,,,,,,,,Skoda Rapid 1.5 TDI Active,2013.0,475000.0,77300.0,Diesel,Dealer,Manual,First Owner,21.14 kmpl,1498 CC,103.52 bhp,250Nm@ 1500-2500rpm,5.0,,,,,,,,,,,,,,,,,
10147,,,,,,,,,,Mercedes-Benz E-Class E 220 CDI Avantgarde,2013.0,1925000.0,91500.0,Diesel,Dealer,Automatic,First Owner,10.0 kmpl,2148 CC,170 bhp,400Nm@ 1400-2800rpm,5.0,,,,,,,,,,,,,,,,,
10148,,,,,,,,,,Tata Indica V2 2001-2011 eLX,2011.0,165000.0,75000.0,Diesel,Dealer,Manual,Second Owner,25.0 kmpl,1396 CC,69 bhp,140Nm@ 1800-3000rpm,5.0,,,,,,,,,,,,,,,,,
10149,,,,,,,,,,Maruti Swift VDI,2015.0,550000.0,45000.0,Diesel,Dealer,Manual,First Owner,28.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5.0,,,,,,,,,,,,,,,,,
10150,,,,,,,,,,Maruti Vitara Brezza ZDi,2017.0,861000.0,61260.0,Diesel,Dealer,Manual,First Owner,24.3 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5.0,,,,,,,,,,,,,,,,,
10151,,,,,,,,,,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2019.0,1050000.0,26000.0,Diesel,Dealer,Manual,First Owner,23.0 kmpl,1498 CC,98.96 bhp,205Nm@ 1750-3250rpm,5.0,,,,,,,,,,,,,,,,,
10152,,,,,,,,,,Skoda Kodiaq 2.0 TDI Style,2018.0,3251000.0,17601.0,Diesel,Dealer,Automatic,First Owner,16.25 kmpl,1968 CC,148 bhp,340nm@ 1750-3000rpm,7.0,,,,,,,,,,,,,,,,,
10153,,,,,,,,,,Hyundai i20 1.4 Asta,2017.0,750000.0,43000.0,Diesel,Dealer,Manual,First Owner,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm,5.0,,,,,,,,,,,,,,,,,
10154,,,,,,,,,,Maruti Swift ZXI BSIV,2018.0,730000.0,4773.0,Petrol,Dealer,Manual,First Owner,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5.0,,,,,,,,,,,,,,,,,
10155,,,,,,,,,,Skoda Rapid 1.5 TDI AT Style Plus,2017.0,860000.0,31000.0,Diesel,Dealer,Automatic,First Owner,21.66 kmpl,1498 CC,103.52 bhp,250Nm@ 1500-2500rpm,5.0,,,,,,,,,,,,,,,,,
